feature,mean_abs_shap
gene.CLMN,0.014288031200170727
gene.FZD6,0.014287972708394195
gene.ASAP2,0.014278743626453889
gene.ESPL1,0.014265215189023328
gene.SOCS7,0.014254376935421245
gene.SBK1,0.01424649249459245
gene.FAM111B,0.014231706278743261
gene.CMTM4,0.014227104823673637
gene.PYCARD,0.014226228126852968
gene.CEP295,0.014215968761118613
gene.ZBTB10,0.014208619477207463
gene.ZC3HAV1L,0.014201678440569727
gene.DSG2,0.014187356449671106
gene.EGFL7,0.014184998044809875
gene.ZNF549,0.014184924713813264
gene.CENPU,0.014159981343196154
gene.NUDT3,0.014152559651787999
gene.ZNF738,0.014149763727878056
gene.GINS1,0.014132518706105391
gene.MEIOC,0.014121536881586672
gene.SHANK2,0.014109124420757967
gene.CHML,0.014107355086878062
gene.CDC25C,0.01409649397081337
gene.NCAPH,0.014095488636296291
gene.GNAT2,0.014085286163737653
gene.EXO1,0.014063644737539705
gene.E2F8,0.014047147384820848
gene.RNF169,0.014042247819771312
gene.DIAPH3,0.01404167138139485
gene.HASPIN,0.013996740913234471
gene.TRIP13,0.013984902578531244
gene.NDRG1,0.013980400660221565
gene.DSCC1,0.013978093014612654
gene.JPH1,0.013975866913440233
gene.GTF2I,0.013973252991869432
gene.SPIRE1,0.01396556965387385
gene.NOMO2,0.01394847632191424
gene.SLC10A5,0.013940469458458341
gene.LAPTM4B,0.013933983607107127
gene.B3GNT10,0.013933399574468614
gene.TPX2,0.013927289086171333
gene.MCM10,0.013913365219157103
gene.SINHCAF,0.013903245034943026
gene.RAVER2,0.013881743487160142
gene.SPAG5,0.013880097445649787
gene.SCARA3,0.013863209713151348
gene.LCTL,0.013855767233987341
gene.TMEM97,0.013854750979269245
gene.MED1,0.01384871630781875
gene.RANBP17,0.01384492785543266
gene.UGT1A7,0.013844445446473732
gene.ARFGEF1,0.013837010609720674
gene.CCNB3,0.013833043859515518
gene.USP34,0.013832188693645288
gene.STK26,0.013829437159218964
gene.VN1R1,0.013823319292329552
gene.BRCA2,0.013820326882989292
gene.GPRIN1,0.013815956975336103
gene.CHEK1,0.01381351636617581
gene.CDK12,0.013802688278584175
gene.AFDN,0.013788120201512861
gene.BRCA1,0.01378458348884998
gene.ANLN,0.01378448881921189
gene.SGO1,0.013782190035386308
gene.RAD54L,0.013776600894752597
gene.GLDC,0.013772438536735382
gene.ANKRD36B,0.013771043122655105
gene.ZNF135,0.013761488006346589
gene.GINS2,0.0137599083793131
gene.DEPDC1B,0.013755985112814666
gene.CCNA2,0.013748606240965867
gene.TTK,0.013732013323291978
gene.ARID5A,0.013730846466721274
gene.ELOVL6,0.013730505581133671
gene.CDK5R1,0.013727757868539065
gene.CDK1,0.013712816891392171
gene.SEPTIN3,0.013712138894113175
gene.ZNF681,0.013701809889410364
gene.KLHL38,0.013701507249091475
gene.DDIAS,0.013700181971730818
gene.CDC6,0.013698167067043281
gene.IGSF9,0.013677723657973153
gene.EME1,0.013677717699924223
gene.AVPR2,0.01366416147382708
gene.RAET1E,0.013662203864981456
gene.ADAM9,0.01365670930856969
gene.ZNF772,0.013653325771397927
gene.THNSL1,0.01364983954662323
gene.GAST,0.013646911020327548
gene.ZC3H11B,0.013636889006481611
gene.MLLT11,0.01363241405819116
gene.NETO2,0.013630923806756937
gene.ZNF878,0.013629485293555543
gene.BEND5,0.01361479289503847
gene.PIMREG,0.013614200359912025
gene.CEP55,0.013613331919111864
gene.NNT,0.013602997727783709
gene.KIF18B,0.013591824920894042
gene.GPR137C,0.013590562109025102
gene.CNOT1,0.013585810626303383
gene.DEPDC1,0.013582630769436653
gene.ITPR3,0.013582302479858288
gene.B4GALNT3,0.01358195222284329
gene.NUF2,0.0135815606897213
gene.TLCD4,0.013577249194959406
gene.UBQLNL,0.013575428728636428
gene.KIFC1,0.013544155493833346
gene.TSPAN12,0.013532316533188666
gene.CLEC3B,0.013527626414517454
gene.DDHD2,0.013519139893193548
gene.CERS2,0.013508465343349749
gene.DHRS13,0.013507785170522804
gene.C4BPB,0.013502060333055897
gene.MFAP3L,0.01350120913570965
gene.CNIH2,0.013500859113588953
gene.CPLANE1,0.013498234330542078
gene.MYBL1,0.013495231977200454
gene.MCMDC2,0.013493384540820965
gene.ACBD7,0.01348953312802943
gene.MB,0.01348886157765587
gene.FAM171A2,0.013483372120922904
gene.AC092835.1,0.013480744540813386
gene.CFAP20DC,0.01347675479925135
gene.MNS1,0.013441830885879759
gene.JSRP1,0.01343814752406903
gene.LGI4,0.013436190338528898
gene.PTPRU,0.013431558062223582
gene.PLAC9,0.013431494808788694
gene.RUBCN,0.013429430556847899
gene.FBXO43,0.013425961697645254
gene.PALM3,0.013419952657396948
gene.KAT6A,0.013415007796469359
gene.FAM83D,0.013412467080926778
gene.CDC7,0.013410191673306204
gene.CCNK,0.013410058890819525
gene.CFAP298-TCP10L,0.013407069401734504
gene.RAMP3,0.013406847592231331
gene.PKP2,0.013402661715831564
gene.ACKR1,0.013399974301529519
gene.SIPA1L2,0.01339079849749201
gene.PFN2,0.013389624641091924
gene.ZNF23,0.013386783921020093
gene.APAF1,0.013384434680115066
gene.C12orf54,0.013383339212929253
gene.SEMA4G,0.013377913548528644
gene.SMG8,0.013375777935923866
gene.USP37,0.013375279080886641
gene.GALNT8,0.013375104212731649
gene.MAGEA11,0.013373272459110866
gene.RHPN2,0.013370273078996641
gene.PRR11,0.013367699103653305
gene.CDC42BPA,0.01336629293041024
gene.TENT5B,0.013365781470957155
gene.SERTAD4,0.013363104953024611
gene.MCM3AP,0.013363087980490136
gene.CDCA2,0.013361220575014715
gene.SPRR1A,0.013358806547802539
gene.CTSD,0.013358381259616116
gene.PPP1R9A,0.013351139397795152
gene.CABYR,0.013347600704464266
gene.FBXL20,0.013344802317748018
gene.MSH5,0.013344677047634593
gene.TBC1D14,0.013343772246015647
gene.NT5C2,0.013342515005030905
gene.ADH7,0.013336922977161955
gene.ORC1,0.013333545946036734
gene.PLD4,0.013333301930402811
gene.REEP2,0.013331762989084188
gene.CHD1L,0.013330884322605591
gene.SLC38A3,0.013326225148721893
gene.ZBTB41,0.013317420941029416
gene.MOCOS,0.01331464260066216
gene.TMEM61,0.013314429416757654
gene.SKA1,0.013311592891642592
gene.TICRR,0.013311008601177883
gene.MT1F,0.013310189228293544
gene.FAM171B,0.013306670605924059
gene.OCLN,0.013300369769804303
gene.TRPS1,0.013297329873015101
gene.NOCT,0.013294697868167895
gene.MRGPRG,0.013292508337997338
gene.NUPR1,0.013284160075848194
gene.KLHL11,0.013283343212883604
gene.FOXO3B,0.013280781742487495
gene.ODF3B,0.013280743334955642
gene.SSX2B,0.01328041816984878
gene.INTS2,0.013275470269327086
gene.OPHN1,0.013262264042966591
gene.FARP1,0.013260847531576357
gene.FAM72A,0.013255744378152984
gene.TJP2,0.013252157366653151
gene.FRAS1,0.013251143075486815
gene.SERPINF2,0.01324836977109771
gene.SPRR2B,0.013246796369250606
gene.CCDC150,0.013245316018549062
gene.RRAGD,0.013243784861447738
gene.UGT1A8,0.013242443808744061
gene.DTD2,0.013240904856344752
gene.CHST10,0.013238477933459326
gene.CYP51A1,0.013234962678961418
gene.TEX13C,0.013230477100868604
gene.KIAA1958,0.013228246721829918
gene.WDR62,0.013226112981601652
gene.CCDC88B,0.013223961487749895
gene.TRIM75P,0.013220396141522315
gene.DNMT3B,0.013217788474397616
gene.CENPN,0.013214733655641518
gene.RIBC2,0.013214643075920676
gene.ATP1A1,0.013212367322890188
gene.RHOU,0.013209000929011411
gene.ZNF770,0.013208116031827479
gene.SPRR3,0.013207339725074506
gene.CSPG5,0.013205642464007163
gene.VASH2,0.013199581068545817
gene.CASC3,0.013199281863143848
gene.SMIM5,0.013194156194830333
gene.FANCA,0.01319312176869646
gene.AZGP1,0.013187925814697769
gene.LRRC14B,0.013186723013025259
gene.HJURP,0.013176575153119081
gene.OXCT1,0.013169020865414664
gene.PACSIN1,0.013167767743974414
gene.NOXA1,0.013167584758553851
gene.GJC2,0.01316408807661961
gene.CDC25A,0.013162030121877374
gene.ARNT2,0.013160289366592961
gene.EPB41L4B,0.013156721048678268
gene.CDCA5,0.013153958034425603
gene.UBE2T,0.013153573706389607
gene.STRIP2,0.013151082145811075
gene.ZNF219,0.013148988313629394
gene.SKA3,0.013148685711168734
gene.EPHA7,0.013146529831782416
gene.ERVMER34-1,0.013143040141347826
gene.HOMER1,0.013142997165690942
gene.CLIC3,0.013138868440296977
gene.BDP1,0.013127462355578774
gene.PLEKHG4,0.013125165378716943
gene.SMIM24,0.013122076495950884
gene.ACAD11,0.0131164087347644
gene.PRRC2B,0.01311270943992643
gene.LGR4,0.013112401001514585
gene.APOE,0.01311238606477021
gene.ANP32E,0.013108630961150877
gene.N4BP2,0.0131072169358266
gene.ZNF880,0.01310715080532515
gene.ODAM,0.013105214974597601
gene.SMPDL3B,0.013101425969193102
gene.ITGA6,0.013101261623472863
gene.SCML2,0.013090672453472039
gene.ZSCAN18,0.013088813920721892
gene.ADGRG2,0.01308850186555539
gene.MICAL3,0.013087431971363998
gene.UBE4A,0.013081651134889134
gene.LRRC69,0.013080913265863137
gene.ANKRD13B,0.013076187023870875
gene.MYEF2,0.013074409046549041
gene.CASP14,0.013073322369092028
gene.SPATA31A6,0.013072018096054008
gene.SLITRK1,0.013069354578255839
gene.CTXN1,0.013067367184588681
gene.FGD1,0.013064360754918042
gene.ZNF750,0.013062477908359196
gene.DIO1,0.013060113846951027
gene.CDCA7L,0.013059182800023312
gene.RRM2,0.013058681754578898
gene.OTUB2,0.013057636685702282
gene.DCAF4L2,0.0130561667031063
gene.HSPB8,0.013055973414297792
gene.DNAH11,0.013049967169772822
gene.IGFBP6,0.013049056024504155
gene.CFAP126,0.013047903499500236
gene.TRAM1L1,0.013046696223360217
gene.CNTLN,0.013046412045460636
gene.AGAP6,0.013045784200854794
gene.EPN2,0.013045559384449278
gene.C1orf127,0.013043730595215214
gene.PIGR,0.013042951118962642
gene.EGLN1,0.013041652959986407
gene.RAP1GAP2,0.013040237200292602
gene.PLOD2,0.013036275027010625
gene.F10,0.01302975144771905
gene.EIF1AY,0.01302830688855364
gene.MEX3A,0.013021476091606043
gene.NDC80,0.013019761578505686
gene.BIRC5,0.013019602926097593
gene.SEC24C,0.013015345475097782
gene.C12orf60,0.01301515756128804
gene.EFR3B,0.013012791236450924
gene.SPNS3,0.013012485518071035
gene.RAB34,0.013010969991066086
gene.TTLL7,0.01300453550748477
gene.BAG4,0.012995372651442105
gene.MELK,0.01299262804269673
gene.ZIK1,0.012992198743529505
gene.FBXO2,0.012991438910040872
gene.FAM72B,0.01298813787548637
gene.ALS2CL,0.012987698680878314
gene.RBBP8,0.012985262605473906
gene.ZNF117,0.012983242717783103
gene.ANKRD61,0.012982462466811963
gene.PHLDA1,0.012981800655361456
gene.SOD3,0.012978966756484042
gene.TPGS1,0.012973945420418558
gene.SLC25A24,0.012967827996212352
gene.F2RL3,0.012967524056007526
gene.TIAM1,0.012960848493118925
gene.PTGDS,0.012959905038400351
gene.POU2F3,0.012956086231252216
gene.LYZL2,0.012953925585751765
gene.CGREF1,0.012951406210162612
gene.ZNF415,0.012950992874412133
gene.SDR9C7,0.012942960647804777
gene.BATF,0.012941335479440796
gene.MYORG,0.012939043637178276
gene.DNAH10,0.012938739705302151
gene.UGT1A1,0.0129371769686018
gene.AURKA,0.012936953419361371
gene.PFKFB2,0.012932915279577687
gene.KLHL30,0.012931863127396878
gene.HUS1B,0.012931368139999462
gene.B4GALNT1,0.012927724041577906
gene.TNFRSF4,0.01292578893169666
gene.RRAS2,0.012924623002288345
gene.SLC2A4,0.01292133063631914
gene.NSD3,0.01292113309747631
gene.AC022415.2,0.012918456932567084
gene.HCST,0.012918338778696945
gene.KRTAP17-1,0.012917828061896494
gene.EPHA6,0.012915650766748853
gene.H3C12,0.012913920278626683
gene.LRRN2,0.012913201191202733
gene.TAS2R20,0.0129126323495715
gene.ARG2,0.01290860427802064
gene.KRT38,0.012901775968340292
gene.PGC,0.012897410010642181
gene.ADCY3,0.012894831215955044
gene.TP53AIP1,0.01289446655712384
gene.PEG3,0.012891682433429624
gene.ZNF726,0.01288901077670539
gene.NOS2,0.012887440036073826
gene.PCDHGA1,0.012885613246512568
gene.ELAVL2,0.012882104604667705
gene.UTY,0.012879975384459865
gene.CDC42EP5,0.012877641147135292
gene.C11orf16,0.01287740939775536
gene.CDRT1,0.012876504675923014
gene.H2BC1,0.012868361484658487
gene.GZMM,0.012867917979005349
gene.C4orf47,0.012867759555346926
gene.PANK1,0.01286704410841938
gene.VWA7,0.012866178644546755
gene.PLSCR2,0.012865326099692265
gene.NPR3,0.012864103300359437
gene.GPC2,0.012863800578397703
gene.ZNF337,0.012861914106150113
gene.GPR75,0.012861564267947146
gene.KIF4B,0.012858910859464653
gene.MAL2,0.012857591825585477
gene.C5orf38,0.012855377994345982
gene.EIF2S3B,0.01285463950799359
gene.CDC42BPB,0.01285392298601695
gene.FBXL13,0.012853133036398384
gene.GDPD3,0.012850496641642624
gene.AKR1C2,0.012849535392808666
gene.LTC4S,0.012847366738141014
gene.OR56A3,0.012846981816814302
gene.PDP1,0.012846022405023047
gene.NDST3,0.012840898750630332
gene.ANKRD31,0.01283947424068413
gene.SCRN1,0.01283872086534625
gene.TROAP,0.012834626311221864
gene.KALRN,0.012833532744514943
gene.CHTF8,0.012833251294022786
gene.C10orf99,0.012832674135313006
gene.ZNF460,0.012830814903982002
gene.PLEKHA4,0.012829977333013564
gene.CDCA8,0.012829119763899976
gene.LRRN1,0.012827113276202387
gene.ESPN,0.01282657176154248
gene.LHFPL5,0.012826415959512361
gene.PCDHA8,0.012817667110708128
gene.ZNF418,0.01281702578389127
gene.GABRA3,0.012812226677463321
gene.RAPH1,0.012807885446746986
gene.PYGM,0.012807760484839167
gene.TAS2R19,0.012807029309319646
gene.RTN4R,0.012805872583168842
gene.CNTF,0.012804186277959902
gene.TXNDC5,0.012803348733653517
gene.SHISAL2A,0.012802704741704626
gene.GPR26,0.012800373087301567
gene.STAR,0.012797921066342883
gene.CERS3,0.012796632527265964
gene.CDCA3,0.012795982202860207
gene.CSNK2A3,0.012795297795265588
gene.PCDHA2,0.01279457976064083
gene.ZNF649,0.01279320584217354
gene.OR8D1,0.012792873775120723
gene.CLTRN,0.012791736593796905
gene.PRR5-ARHGAP8,0.012790434637371641
gene.FGL1,0.012789172534911157
gene.TSPEAR,0.012784670307766227
gene.MEST,0.012783440272994596
gene.TNNT3,0.01278325241795611
gene.GPIHBP1,0.012782664259904153
gene.ADGRG7,0.012781592954793041
gene.ZFY,0.012780140399306882
gene.SHCBP1,0.012779796046719312
gene.TSFM,0.012779422360899875
gene.SLC35G1,0.012778887006041916
gene.COBL,0.012778597397758103
gene.BPIFB3,0.01277686941010246
gene.ARHGAP5,0.012774994290825849
gene.CCDC107,0.012772709965332753
gene.PABPC3,0.012772561119559055
gene.TFRC,0.012772333759613822
gene.SPC24,0.012767474736218826
gene.MTRNR2L12,0.012766758269191818
gene.DMC1,0.012764598642982907
gene.ASH2L,0.012763890416355936
gene.SLC26A7,0.012761718153662642
gene.TRIQK,0.012759803890359465
gene.LSP1,0.012759202740495667
gene.CCNB2,0.012755896103323007
gene.C2orf16,0.012751081262684793
gene.SLCO4C1,0.01275049856338358
gene.ZNF630,0.012750270069699
gene.DNAJC14,0.012750051798482938
gene.GPR173,0.012744043833439496
gene.ZNF718,0.012743537545293546
gene.CDHR2,0.012740968558056145
gene.CYP4F3,0.01274087104590845
gene.ATP9A,0.012740069237035414
gene.RAD51,0.012739176853667171
gene.MPDZ,0.012738970066350247
gene.SIX2,0.012738914351766386
gene.IBSP,0.012737815467455952
gene.FADD,0.012737171095396163
gene.LHX4,0.012736365313974018
gene.PLEKHB1,0.012736145877366052
gene.MYO5B,0.012732962795242523
gene.DENND4C,0.012732500722388114
gene.LRP12,0.012732446881310732
gene.ZNF559-ZNF177,0.012728120672259598
gene.FAM184A,0.012727303514919058
gene.HMGCLL1,0.012726553133695962
gene.CRNN,0.012725423911826525
gene.PITPNM3,0.012725337621929077
gene.PMAIP1,0.012722178172781413
gene.TUBAL3,0.012719638614311642
gene.ZC3H11A,0.012717825198487248
gene.KRT33A,0.01271708298409695
gene.CRCT1,0.012715565002873179
gene.PRH2,0.012714869341407283
gene.AMER1,0.012714426410485544
gene.IPPK,0.012711763243779898
gene.SLC7A11,0.012710608354223912
gene.TAS1R3,0.01271013303623753
gene.CDK18,0.012709990949125706
gene.AQP3,0.012709693039758913
gene.MSL1,0.012702861362918157
gene.DSP,0.012701530787754899
gene.FO681492.1,0.012701130341835551
gene.GCNT1,0.012699583814197477
gene.LTK,0.012699250382200045
gene.FAM81A,0.012698990942319214
gene.XK,0.01269840107566636
gene.ABCC5,0.012697154560281346
gene.RGPD8,0.012694909220772531
gene.MUC12,0.012693367191328853
gene.CDT1,0.01269263047118212
gene.SLFNL1,0.01268810912615687
gene.MACROH2A2,0.012688048758750311
gene.KCNK1,0.012687453148978596
gene.C17orf107,0.012684478108403027
gene.FAM149A,0.01268081437369687
gene.MTRNR2L8,0.012678650192989143
gene.KRTDAP,0.012677006958398056
gene.EMID1,0.012676969511428436
gene.KIF2C,0.012676429310155002
gene.FAM102B,0.012675432892874908
gene.ADIPOR2,0.012674079762098396
gene.MSI1,0.012667917554531415
gene.KRT76,0.012665600933672378
gene.TESC,0.0126654457896177
gene.TNFRSF13B,0.012660459131236864
gene.GJC1,0.012659801384935382
gene.MTSS1,0.012659292728420694
gene.KIF6,0.012655856191904668
gene.ZNF229,0.01265562442923678
gene.PTPN5,0.012652309370718979
gene.VCX3A,0.012652014763370628
gene.ELL3,0.012651815225423914
gene.LRRC3,0.012651501101996577
gene.ZNF471,0.012647932825358508
gene.LSMEM1,0.012645790450006595
gene.ZBED6,0.012642120662508674
gene.C8orf34,0.012640461136510019
gene.KCNRG,0.012638870033633407
gene.PPM1E,0.012638113786267837
gene.BFSP2,0.012636343045757687
gene.PHACTR3,0.012634832629824413
gene.NFIX,0.01263363073245066
gene.NRG4,0.01263067763339392
gene.ZNF716,0.012629367759206745
gene.CD24,0.01262175994548436
gene.PAQR5,0.012619994207806823
gene.C19orf57,0.012619824677105242
gene.GPR37,0.012617294821655458
gene.IGFL2,0.012616271047061384
gene.GGH,0.012616193599972937
gene.RAB9B,0.01261518435718403
gene.DPEP1,0.012614639884269745
gene.GATD3B,0.01261171717534322
gene.LINGO4,0.012610894306508354
gene.SSX1,0.012609568149921573
gene.IL17RB,0.012607516337701819
gene.SI,0.0126073618687414
gene.GSTCD,0.012605782622826214
gene.NBPF9,0.012603815712762256
gene.APOBR,0.01260347230459029
gene.RASGEF1A,0.012602194300195105
gene.FAM72D,0.012597754802726903
gene.MAP3K21,0.012597750282968879
gene.PSG9,0.012597046570610235
gene.CSMD3,0.012595013477849379
gene.KCNIP3,0.012594651633463634
gene.UPK3B,0.012594223680578685
gene.USP32,0.012593061213086369
gene.SHPRH,0.012591572776435586
gene.ENDOG,0.012587722969857534
gene.NPIPB3,0.012586369651058055
gene.NME8,0.012585798784693982
gene.NR1I3,0.012585699167698824
gene.ALDH5A1,0.012585149809445424
gene.PDXP,0.012583786401578338
gene.GP6,0.012583785272227574
gene.SLC25A21,0.012583180423716946
gene.GSC2,0.012582596534817195
gene.SPRR2E,0.012581857923612378
gene.ZNF711,0.012581320550568905
gene.SCGB3A1,0.012581266490483562
gene.GRHL1,0.012579475245523872
gene.ERFE,0.012578727095457013
gene.VIPR2,0.012577337229177435
gene.GSTA4,0.01257715602188461
gene.ZNF813,0.01257580856403354
gene.MEX3B,0.01257542697224832
gene.LRRC4B,0.01257405706156303
gene.LRRC34,0.012573440669104756
gene.CENPA,0.012572898823760203
gene.LRATD2,0.012571898521148827
gene.CSPG4,0.012571257896078871
gene.KDM5D,0.012570589768021919
gene.CCDC85B,0.012569382937655551
gene.SLC26A4,0.012568676140692294
gene.CCL19,0.012565078053441082
gene.EVA1C,0.012562999520570816
gene.NPTXR,0.012562895526073082
gene.FMN2,0.012559908980735196
gene.PLAAT4,0.01255829921223267
gene.PCDHA7,0.012557539697231812
gene.C6orf52,0.012556648428107539
gene.WNK3,0.01255650798029511
gene.GABRG2,0.012555642449696744
gene.VEPH1,0.012555572812212243
gene.VPS13B,0.01255376247056756
gene.ENPP4,0.012552545542558637
gene.SCML1,0.01255182071393778
gene.ANKRD36C,0.01255166657676114
gene.NLGN4Y,0.012549893496936127
gene.SNPH,0.012547772811472369
gene.OR52E6,0.01254698991028105
gene.OR8A1,0.012543043816692367
gene.EBLN2,0.012539701880025712
gene.ZNF677,0.012538716979349858
gene.RHEX,0.012537085604461446
gene.ZNF727,0.012536379965961589
gene.RNF182,0.012535191346054311
gene.DDX3Y,0.012534792818318536
gene.ZNF730,0.012534329197089954
gene.PLK1,0.01253407780653773
gene.MCOLN3,0.012534042367022324
gene.LGALS12,0.0125338486283107
gene.CDH7,0.01253244463200912
gene.RPS4Y1,0.01253175062243598
gene.NBPF3,0.012530903514377413
gene.GGT5,0.012530721140597348
gene.E2F1,0.012530570142261341
gene.ANKRD65,0.012529342831861015
gene.FSTL5,0.01252590808648165
gene.MZB1,0.01252307979525854
gene.USP9Y,0.012522814864148489
gene.HBA2,0.012518918228686903
gene.KCNC3,0.012516897884764594
gene.CST6,0.012515445204467783
gene.OGFRL1,0.01251541429743156
gene.PCDHAC2,0.012515232412975365
gene.NANOS1,0.012514491823913855
gene.KLF2,0.012512897687544742
gene.SPRR1B,0.012512199601715618
gene.TMPRSS11B,0.012511823263428987
gene.NBEAL1,0.012511378435099446
gene.KCNG2,0.012506645412768299
gene.ZC2HC1A,0.012506211479806437
gene.KHK,0.012505937411363055
gene.ZNF503,0.012504881559293966
gene.SELENOM,0.012504126575490753
gene.LRRC8E,0.012501580630009477
gene.TAFA2,0.01250040505380514
gene.ZNF528,0.012499082904608385
gene.OR10D3,0.012498690350671676
gene.BHLHE41,0.012498452070441955
gene.TLCD4-RWDD3,0.012493979293731734
gene.LMOD3,0.01249392286820527
gene.RBM14-RBM4,0.01249152659496497
gene.RECQL,0.012489944600428017
gene.CCR3,0.012488146950524887
gene.LTF,0.012485722163437867
gene.DPT,0.012485117597629644
gene.TMEM238,0.012484632185130639
gene.TSTD2,0.012482349300081427
gene.PAEP,0.01247884602476265
gene.VMO1,0.012478433467575762
gene.INMT,0.012478139186817722
gene.TTPA,0.012476152487772302
gene.DEFB115,0.012476103476336629
gene.HDX,0.012475818074737677
gene.TMEM139,0.012473134629846032
gene.ASIC1,0.01247057928859309
gene.SYCP2L,0.012470431824423327
gene.NLGN4X,0.012469515790050942
gene.PLA2G2A,0.012465945795458993
gene.LRP8,0.012464625921675972
gene.COX20,0.01246407836318806
gene.FAM71E1,0.012461216983822873
gene.BOK,0.01245749383411426
gene.TRIM9,0.012455998366020314
gene.FADS1,0.012455184550002095
gene.SNX7,0.01245410398251416
gene.LTB,0.012451649244203339
gene.PKDCC,0.012447989625725344
gene.BCO1,0.01244796816411714
gene.FHOD3,0.012446954010678723
gene.MAGEA12,0.012445139157328805
gene.DOCK3,0.012445103172393602
gene.FAM110D,0.012443785909212374
gene.ACSS1,0.012442780747842545
gene.ZNF837,0.012442636179942495
gene.PERM1,0.012442331201004584
gene.SLCO1B1,0.012442173196290079
gene.HP,0.012439391577786738
gene.PLXNA2,0.012438924924289066
gene.ZNF66,0.012438912056924767
gene.LIPH,0.012436899598596687
gene.OPLAH,0.01243605750768987
gene.DCX,0.012433679034947406
gene.HHATL,0.012432947397921522
gene.NBPF15,0.01243280929831869
gene.UNC119B,0.012431257189451872
gene.TLE1,0.012430111587507404
gene.SYCE3,0.012429865353402682
gene.RHBG,0.012429611172140304
gene.TRIM6,0.012429041439582506
gene.LYG2,0.012428544082678366
gene.C4orf19,0.012428191761307864
gene.NEXMIF,0.012427865007554842
gene.CAPNS2,0.012427324907146502
gene.SPDYE1,0.012427074616795653
gene.ZGLP1,0.012427030653378279
gene.ABCA5,0.012426719168730263
gene.ETNPPL,0.012425179913027716
gene.HTR2C,0.012425125483591546
gene.PGBD5,0.012425059300785682
gene.TRIM2,0.012423784330828747
gene.SV2C,0.012423267960342146
gene.SCGB1A1,0.012422875047785747
gene.GPR63,0.012422009866656104
gene.NFASC,0.012421808753459824
gene.GHRH,0.01241881607372086
gene.OTX1,0.012416915499637138
gene.HGFAC,0.012415632615324426
gene.S100A14,0.012411755849458514
gene.RASL10A,0.012408584260295867
gene.AKAP3,0.012407801773232257
gene.CYP2S1,0.012406219059181272
gene.RIMS1,0.01240604873869546
gene.RBP5,0.012404629557182698
gene.LRRIQ1,0.012404216510540403
gene.GDPD5,0.012402972079497712
gene.SFTPB,0.012402865743356193
gene.ST6GALNAC4,0.012402790101136428
gene.GABRA1,0.012402271820687831
gene.SFTA2,0.012401782641277215
