model_id,sample_id,feature,shap_value
0,1,hsa-mir-124-3,0.0006960938803602765
0,1,hsa-mir-1243,0.00783693755153088
0,1,hsa-mir-1245a,-0.003222471355810191
0,1,hsa-mir-1245b,0.007657908361314603
0,1,hsa-mir-1246,0.006289775661365035
0,1,hsa-mir-1247,-0.00035131971526252705
0,1,hsa-mir-1248,-0.0053641574106332145
0,1,hsa-mir-1249,0.0005631106967078052
0,1,hsa-mir-1250,-0.022982466582068692
0,1,hsa-mir-1251,-0.011299896906813527
0,1,hsa-mir-1252,-0.030455478240060545
0,1,hsa-mir-1254-1,0.007410122438484548
0,1,hsa-mir-1254-2,-0.0030804230105472975
0,1,hsa-mir-1255a,0.034603078364757116
0,1,hsa-mir-1256,-0.003956164727670271
0,1,hsa-mir-1257,-0.0005756274916000601
0,1,hsa-mir-1258,-0.0033324405310697853
0,1,hsa-mir-1260b,-0.006814811951479263
0,1,hsa-mir-1262,-6.388125218753766e-05
0,1,hsa-mir-1265,-0.0003503635910308983
0,1,hsa-mir-1269a,0.008128352400655358
0,1,hsa-mir-1269b,0.0007533928266286947
0,1,hsa-mir-1270,0.001162403249583953
0,1,hsa-mir-1271,-0.0019791287199934695
0,1,hsa-mir-1273h,-0.0031233387124075447
0,1,hsa-mir-1275,-0.004484379863694458
0,1,hsa-mir-1276,-0.008133981446266727
0,2,age_at_initial_pathologic_diagnosis,0.00011325252286074925
0,2,pathologic_stage_Stage I,-0.001858272777599268
0,2,pathologic_stage_Stage IA,-0.0007880081016628537
0,2,pathologic_stage_Stage IIA,-0.00013615475545520895
0,2,pathologic_stage_Stage IIB,-0.0014764264858240495
0,2,pathologic_stage_Stage IIIA,-0.0013751037267502398
0,2,pathologic_stage_Stage IIIC,-8.554904779884964e-05
0,2,hsa-mir-1-1,0.01908778220254329
0,2,hsa-mir-1-2,-0.0059780007747519915
0,2,hsa-mir-105-1,-0.006367925891708382
0,2,hsa-mir-105-2,-0.0007416215170318185
0,2,hsa-mir-1179,0.004602150312419113
0,2,hsa-mir-1181,-0.0040271047362916874
0,2,hsa-mir-1185-1,0.007016397800726579
0,2,hsa-mir-1185-2,-0.004388181284230771
0,2,hsa-mir-1197,-0.001955000968301923
0,2,hsa-mir-122,-0.024655692519288258
0,2,hsa-mir-1224,-0.005415325498885532
0,2,hsa-mir-1225,0.009025684955265102
0,2,hsa-mir-1226,-0.003676866549057759
0,2,hsa-mir-1227,0.0011707243511520618
0,2,hsa-mir-1228,-0.001321600707261824
0,2,hsa-mir-1229,0.0043056055189208105
0,2,hsa-mir-1231,-0.005315596904426701
0,2,hsa-mir-1234,0.002939625274573335
0,2,hsa-mir-1236,-0.0021118733401372203
0,2,hsa-mir-1237,-0.0008310787699458488
0,2,hsa-mir-1238,0.01085722972143162
0,2,hsa-mir-124-1,-0.007646256923476746
0,2,hsa-mir-124-2,-0.0002353393402790384
0,2,hsa-mir-124-3,0.005693011350546107
0,2,hsa-mir-1243,0.0016219687373369002
0,2,hsa-mir-1245a,-0.0010815616290902658
0,2,hsa-mir-1245b,-0.011401867348872306
0,2,hsa-mir-1246,0.023917686715382497
0,2,hsa-mir-1247,0.006586260374274245
0,2,hsa-mir-1248,0.0010785381790351252
0,2,hsa-mir-1249,-0.0002094907668110464
0,2,hsa-mir-1250,-0.023426803216395422
0,2,hsa-mir-1251,0.0016702242606279278
0,2,hsa-mir-1252,0.006285350123371652
0,2,hsa-mir-1254-1,0.005099118417854106
0,2,hsa-mir-1254-2,0.015865653613440122
0,2,hsa-mir-1255a,-0.018906060673846405
0,2,hsa-mir-1256,-0.0037492266449318094
0,2,hsa-mir-1257,-0.0011166712323363698
0,2,hsa-mir-1258,0.006062733273484
0,2,hsa-mir-1260b,-0.0007071517216977901
0,2,hsa-mir-1262,0.018242536734650795
0,2,hsa-mir-1265,-0.006949339067446606
0,2,hsa-mir-1269a,0.003560431694278734
0,2,hsa-mir-1269b,-0.03807065933685074
0,2,hsa-mir-1270,-0.0017007129345624119
0,2,hsa-mir-1271,0.00065252876459349
0,2,hsa-mir-1273h,0.023966977526068377
0,2,hsa-mir-1275,0.010934577012225367
0,2,hsa-mir-1276,0.0005714315380453158
0,3,age_at_initial_pathologic_diagnosis,0.019947394853015624
0,3,pathologic_stage_Stage I,-0.0012240330199711025
0,3,pathologic_stage_Stage IA,-0.0012881471859873272
0,3,pathologic_stage_Stage IIA,-0.012240755638486008
0,3,pathologic_stage_Stage IIB,-0.00013553925906307997
0,3,pathologic_stage_Stage IIIA,-0.0016422067453095224
0,3,pathologic_stage_Stage IIIC,0.0001751203555613756
0,3,hsa-mir-1-1,0.016153848016211256
0,3,hsa-mir-1-2,-0.061653719548678335
0,3,hsa-mir-105-1,0.022220604491296484
0,3,hsa-mir-105-2,0.0019582154721805977
0,3,hsa-mir-1179,0.003197321397126775
0,3,hsa-mir-1181,0.0013119164452023672
0,3,hsa-mir-1185-1,0.0030361934564442387
0,3,hsa-mir-1185-2,-0.004439184255634927
0,3,hsa-mir-1197,0.003261033691844152
0,3,hsa-mir-122,0.013200589263303236
0,3,hsa-mir-1224,0.007978591838252377
0,3,hsa-mir-1225,0.008112055756159095
0,3,hsa-mir-1226,-0.004377640226278445
0,3,hsa-mir-1227,-0.013569529964531535
0,3,hsa-mir-1228,0.005154805504692987
0,3,hsa-mir-1229,-0.006638201847241265
0,3,hsa-mir-1231,0.0013674595009623759
0,3,hsa-mir-1234,-0.019431681718586093
0,3,hsa-mir-1236,0.0017681986156740147
0,3,hsa-mir-1237,-0.0043182849799695685
0,3,hsa-mir-1238,-0.014753546824617807
0,3,hsa-mir-124-1,-0.009489270590557255
0,3,hsa-mir-124-2,-0.014876745415213792
0,3,hsa-mir-124-3,0.04656046038896965
0,3,hsa-mir-1243,0.011369765163084442
0,3,hsa-mir-1245a,0.025056125949532583
0,3,hsa-mir-1245b,0.009746173153913613
0,3,hsa-mir-1246,-0.016641195690911152
0,3,hsa-mir-1247,0.00866995280244129
0,3,hsa-mir-1248,-0.0029528760581088625
0,3,hsa-mir-1249,-0.010105001365497421
0,3,hsa-mir-1250,0.01467346865599088
0,3,hsa-mir-1251,-0.000116889346374974
0,3,hsa-mir-1252,0.02150647874774452
0,3,hsa-mir-1254-1,0.006735846032657882
0,3,hsa-mir-1254-2,0.0020216926416073374
0,3,hsa-mir-1255a,0.052554769281283414
0,3,hsa-mir-1256,-0.016637402772467072
0,3,hsa-mir-1257,-0.04351492437904783
0,3,hsa-mir-1258,-0.01885989084751517
0,3,hsa-mir-1260b,0.0020862013672589786
0,3,hsa-mir-1262,0.022687761938286085
0,3,hsa-mir-1265,-0.0008143474796964229
0,3,hsa-mir-1269a,0.01509841877824103
0,3,hsa-mir-1269b,-0.013170342211177489
0,3,hsa-mir-1270,-0.0007946191089552976
0,3,hsa-mir-1271,0.008537196004420863
0,3,hsa-mir-1273h,0.001637685509000501
0,3,hsa-mir-1275,-0.0011721043201246813
0,3,hsa-mir-1276,0.00026395062734073377
0,4,age_at_initial_pathologic_diagnosis,-0.005069778865560108
0,4,pathologic_stage_Stage I,0.00026439661625772716
0,4,pathologic_stage_Stage IA,-0.0009072799049317837
0,4,pathologic_stage_Stage IIA,0.0021717326404177583
0,4,pathologic_stage_Stage IIB,-0.0042068473948165775
0,4,pathologic_stage_Stage IIIA,0.006290053856430404
0,4,pathologic_stage_Stage IIIC,0.0005695435212692246
0,4,hsa-mir-1-1,0.0036248839119401577
0,4,hsa-mir-1-2,0.02250591295476923
0,4,hsa-mir-105-1,0.0782154206763815
0,4,hsa-mir-105-2,-0.010284846568933333
0,4,hsa-mir-1179,-0.035936823434462334
0,4,hsa-mir-1181,0.008921194020521972
0,4,hsa-mir-1185-1,0.00491542476498707
0,4,hsa-mir-1185-2,-0.013838111502604323
0,4,hsa-mir-1197,0.00981276272473894
0,4,hsa-mir-122,0.02380598129507427
0,4,hsa-mir-1224,0.014384963790780034
0,4,hsa-mir-1225,-0.006777058006302105
0,4,hsa-mir-1226,-0.051071692619104984
0,4,hsa-mir-1227,0.013592029877622168
0,4,hsa-mir-1228,0.0018320007212384948
0,4,hsa-mir-1229,0.003755686939853993
0,4,hsa-mir-1231,-0.007599950301045776
0,4,hsa-mir-1234,0.004512786124443568
0,4,hsa-mir-1236,0.007334903459125804
0,4,hsa-mir-1237,-0.0025328495960999812
0,4,hsa-mir-1238,0.00505948572915893
0,4,hsa-mir-124-1,-0.0001500106922148387
0,4,hsa-mir-124-2,0.015270162945902024
0,4,hsa-mir-124-3,-0.01119351160366942
0,4,hsa-mir-1243,-0.0031628126376472042
0,4,hsa-mir-1245a,0.030487811980500153
0,4,hsa-mir-1245b,0.0031074786131833265
0,4,hsa-mir-1246,-0.02366160274689205
0,4,hsa-mir-1247,0.004504361127455951
0,4,hsa-mir-1248,0.010716825973794331
0,4,hsa-mir-1249,-0.005396625755719471
0,4,hsa-mir-1250,-0.019590510483902604
0,4,hsa-mir-1251,-0.0026794861355610767
0,4,hsa-mir-1252,-0.0107678657210842
0,4,hsa-mir-1254-1,0.00217860945868081
0,4,hsa-mir-1254-2,-0.016338390099917794
0,4,hsa-mir-1255a,0.03215951945332199
0,4,hsa-mir-1256,-0.029373904393535374
0,4,hsa-mir-1257,0.020605604106656836
0,4,hsa-mir-1258,-0.021499057967425957
0,4,hsa-mir-1260b,0.018303345243361333
0,4,hsa-mir-1262,0.0056523625300573975
0,4,hsa-mir-1265,-0.013927784191797072
0,4,hsa-mir-1269a,0.008982860578418744
0,4,hsa-mir-1269b,-0.024942132659326544
0,4,hsa-mir-1270,0.003574027135185171
0,4,hsa-mir-1271,-0.007259411827560846
0,4,hsa-mir-1273h,0.009551545010360369
0,4,hsa-mir-1275,-0.016886936781176757
0,4,hsa-mir-1276,-0.013417689794217029
0,5,age_at_initial_pathologic_diagnosis,-0.0007670830261599177
0,5,pathologic_stage_Stage I,-0.0005938982602674514
0,5,pathologic_stage_Stage IA,-0.0005754753247310873
0,5,pathologic_stage_Stage IIA,0.00193822225992335
0,5,pathologic_stage_Stage IIB,3.488141926936805e-05
0,5,pathologic_stage_Stage IIIA,-0.0006779901110712672
0,5,pathologic_stage_Stage IIIC,-0.011550173227424238
0,5,hsa-mir-1-1,-0.04974189990254724
0,5,hsa-mir-1-2,0.08795103557996534
0,5,hsa-mir-105-1,-0.004747347411182582
0,5,hsa-mir-105-2,0.00012317620978415835
0,5,hsa-mir-1179,-0.01586583472157238
0,5,hsa-mir-1181,-0.0023530185545640263
0,5,hsa-mir-1185-1,0.02666700986196946
0,5,hsa-mir-1185-2,-0.0071376536591160064
0,5,hsa-mir-1197,0.000804628053724859
0,5,hsa-mir-122,-0.0035749475027526357
0,5,hsa-mir-1224,-0.018747184321823762
0,5,hsa-mir-1225,-0.008870915807155958
0,5,hsa-mir-1226,0.0018690484966243865
0,5,hsa-mir-1227,0.0005758575712078709
0,5,hsa-mir-1228,-0.0023760889749719722
0,5,hsa-mir-1229,0.0002911690979024345
0,5,hsa-mir-1231,0.015604229361960575
0,5,hsa-mir-1234,-0.03178449762488164
0,5,hsa-mir-1236,-0.015457008158797771
0,5,hsa-mir-1237,0.0007165241970240505
0,5,hsa-mir-1238,0.011564895787778551
0,5,hsa-mir-124-1,0.018898517112566727
0,5,hsa-mir-124-2,-9.969154629794751e-06
0,5,hsa-mir-124-3,-0.011242010358218302
0,5,hsa-mir-1243,-0.002334198453824562
0,5,hsa-mir-1245a,0.002732489479632846
0,5,hsa-mir-1245b,-0.009152946541770852
0,5,hsa-mir-1246,-0.10296369389849175
0,5,hsa-mir-1247,0.0030311802599732483
0,5,hsa-mir-1248,0.006719417394643343
0,5,hsa-mir-1249,-0.024805254064239956
0,5,hsa-mir-1250,-0.017918709697034255
0,5,hsa-mir-1251,-0.0072814066529593305
0,5,hsa-mir-1252,-0.013336757202683222
0,5,hsa-mir-1254-1,0.004974183409370688
0,5,hsa-mir-1254-2,0.02106947474443201
0,5,hsa-mir-1255a,0.03424666431390377
0,5,hsa-mir-1256,0.006640971219319208
0,5,hsa-mir-1257,-0.019517042039397678
0,5,hsa-mir-1258,0.019953719989083452
0,5,hsa-mir-1260b,0.040662036667616676
0,5,hsa-mir-1262,0.022184834349600852
0,5,hsa-mir-1265,0.0007228596398699521
0,5,hsa-mir-1269a,0.0026789202969424468
0,5,hsa-mir-1269b,0.00713474930544928
0,5,hsa-mir-1270,0.0008264459667483783
0,5,hsa-mir-1271,-0.005155255194695122
0,5,hsa-mir-1273h,0.015096623708239323
0,5,hsa-mir-1275,0.0017771123363622856
0,5,hsa-mir-1276,-0.0007545494783147901
0,6,age_at_initial_pathologic_diagnosis,-0.0048049627124213045
0,6,pathologic_stage_Stage I,-0.0004565685905981809
0,6,pathologic_stage_Stage IA,-0.0007785828337364364
0,6,pathologic_stage_Stage IIA,0.0007538934139302001
0,6,pathologic_stage_Stage IIB,0.0011505152852623723
0,6,pathologic_stage_Stage IIIA,0.004954081592477451
0,6,pathologic_stage_Stage IIIC,0.00017938967852387577
0,6,hsa-mir-1-1,0.02065306942297032
0,6,hsa-mir-1-2,0.0053371303835460715
0,6,hsa-mir-105-1,0.09670324467214281
0,6,hsa-mir-105-2,0.009182128094895634
0,6,hsa-mir-1179,0.015063953307409547
0,6,hsa-mir-1181,0.02325789510636606
0,6,hsa-mir-1185-1,0.008229679681784438
0,6,hsa-mir-1185-2,0.007727217211965282
0,6,hsa-mir-1197,-0.0032521762519149133
0,6,hsa-mir-122,-0.0013425709893046573
0,6,hsa-mir-1224,-0.02498423447985302
0,6,hsa-mir-1225,-0.015503026709508958
0,6,hsa-mir-1226,0.009326556829672846
0,6,hsa-mir-1227,-0.007226528833079219
0,6,hsa-mir-1228,0.003732877369943694
0,6,hsa-mir-1229,0.0028282895571589916
0,6,hsa-mir-1231,-0.0032181081719969374
0,6,hsa-mir-1234,-0.0011859290408617802
0,6,hsa-mir-1236,-0.008260882610245246
0,6,hsa-mir-1237,0.00744567535224875
0,6,hsa-mir-1238,-0.0012351643740261555
0,6,hsa-mir-124-1,0.019136359828958546
0,6,hsa-mir-124-2,-0.0012637804565440286
0,6,hsa-mir-124-3,0.005326232709257199
0,6,hsa-mir-1243,-0.0008488435979067394
0,6,hsa-mir-1245a,-0.021836870507373235
0,6,hsa-mir-1245b,0.007712578644027701
0,6,hsa-mir-1246,-0.020344236108864235
0,6,hsa-mir-1247,0.004467396111833142
0,6,hsa-mir-1248,0.02868443368364759
0,6,hsa-mir-1249,0.0013946723564165129
0,6,hsa-mir-1250,0.0030957531024651706
0,6,hsa-mir-1251,-0.0051870650477659095
0,6,hsa-mir-1252,0.012940205356839117
0,6,hsa-mir-1254-1,0.020517563211458034
0,6,hsa-mir-1254-2,0.00598414600991893
0,6,hsa-mir-1255a,0.020113719236380553
0,6,hsa-mir-1256,0.0011476675939999267
0,6,hsa-mir-1257,0.04494059587957108
0,6,hsa-mir-1258,0.0013753213435357787
0,6,hsa-mir-1260b,0.001236760291387403
0,6,hsa-mir-1262,-0.010225758584466562
0,6,hsa-mir-1265,-0.004129377427810754
0,6,hsa-mir-1269a,-0.005402171389460704
0,6,hsa-mir-1269b,-0.01483466483490794
0,6,hsa-mir-1270,0.019271978667982383
0,6,hsa-mir-1271,-0.009287724961918584
0,6,hsa-mir-1273h,0.008593840844843485
0,6,hsa-mir-1275,-0.011702943395859635
0,6,hsa-mir-1276,0.0037927481103061035
0,7,age_at_initial_pathologic_diagnosis,0.005956367363059922
0,7,pathologic_stage_Stage I,0.0005491780646843836
0,7,pathologic_stage_Stage IA,-0.0006240265652013477
0,7,pathologic_stage_Stage IIA,0.00031127054928219877
0,7,pathologic_stage_Stage IIB,0.0055645071190519955
0,7,pathologic_stage_Stage IIIA,-0.0007417135515424888
0,7,pathologic_stage_Stage IIIC,-6.480414653196931e-05
0,7,hsa-mir-1-1,0.003017447340370807
0,7,hsa-mir-1-2,0.0025499678936321147
0,7,hsa-mir-105-1,-0.0021248023912939407
0,7,hsa-mir-105-2,0.008738695381715829
0,7,hsa-mir-1179,-0.00251541198715879
0,7,hsa-mir-1181,0.004056003456328211
0,7,hsa-mir-1185-1,0.003612184398833076
0,7,hsa-mir-1185-2,-0.007003337847249405
0,7,hsa-mir-1197,-0.0059182849992172526
0,7,hsa-mir-122,0.03283299888934778
0,7,hsa-mir-1224,0.0011804510581815255
0,7,hsa-mir-1225,-0.0021618755566318675
0,7,hsa-mir-1226,0.0012574393302153977
0,7,hsa-mir-1227,0.0018629399056682048
0,7,hsa-mir-1228,-0.004813887538568971
0,7,hsa-mir-1229,0.001438611950203928
0,7,hsa-mir-1231,-0.0017429493929991117
0,7,hsa-mir-1234,0.0006395158492569105
0,7,hsa-mir-1236,0.0026686158736381493
0,7,hsa-mir-1237,-0.003965317854470037
0,7,hsa-mir-1238,0.005534548088776709
0,7,hsa-mir-124-1,0.008804780081868455
0,7,hsa-mir-124-2,-0.007844929462777997
0,7,hsa-mir-124-3,0.0007659104441281541
0,7,hsa-mir-1243,0.006480795636378925
0,7,hsa-mir-1245a,-0.006113576808240126
0,7,hsa-mir-1245b,0.0007110497450862488
0,7,hsa-mir-1246,0.008503834063784126
0,7,hsa-mir-1247,0.00746000749167698
0,7,hsa-mir-1248,0.007441410837664879
0,7,hsa-mir-1249,-0.0016866127797157777
0,7,hsa-mir-1250,0.02602548945667144
0,7,hsa-mir-1251,-9.292310202088914e-05
0,7,hsa-mir-1252,0.0019649467616105897
0,7,hsa-mir-1254-1,0.004900095798429515
0,7,hsa-mir-1254-2,-0.005141334272291176
0,7,hsa-mir-1255a,-0.01000652813294634
0,7,hsa-mir-1256,-0.0006602969270986893
0,7,hsa-mir-1257,0.004155438574104572
0,7,hsa-mir-1258,0.003909293512461426
0,7,hsa-mir-1260b,-0.006251976317644239
0,7,hsa-mir-1262,0.012998380217863339
0,7,hsa-mir-1265,0.003193061770160607
0,7,hsa-mir-1269a,0.0006839535811818838
0,7,hsa-mir-1269b,0.0035724006134952163
0,7,hsa-mir-1270,-0.00642696391822558
0,7,hsa-mir-1271,-0.006719710231513074
0,7,hsa-mir-1273h,-0.0108557861424831
0,7,hsa-mir-1275,-0.0015841136498520585
0,7,hsa-mir-1276,0.0024310679485707878
0,8,age_at_initial_pathologic_diagnosis,0.010191657175536033
0,8,pathologic_stage_Stage I,0.0004756170998734888
0,8,pathologic_stage_Stage IA,-0.000697789799887687
0,8,pathologic_stage_Stage IIA,-0.00933972061262466
0,8,pathologic_stage_Stage IIB,-0.003446055493550375
0,8,pathologic_stage_Stage IIIA,-0.002697560447631986
0,8,pathologic_stage_Stage IIIC,-0.00011607947177253663
0,8,hsa-mir-1-1,0.05520850454043083
0,8,hsa-mir-1-2,0.006405085113713818
0,8,hsa-mir-105-1,-0.10132961611583365
0,8,hsa-mir-105-2,0.0006577950485152155
0,8,hsa-mir-1179,-0.017661309309656738
0,8,hsa-mir-1181,0.00494846165096915
0,8,hsa-mir-1185-1,-0.017828544694329616
0,8,hsa-mir-1185-2,-0.0037800486144927855
0,8,hsa-mir-1197,0.003384655918422636
0,8,hsa-mir-122,-0.013111692051939159
0,8,hsa-mir-1224,-0.009069779684454205
0,8,hsa-mir-1225,-0.00980654318263869
0,8,hsa-mir-1226,0.007482437997085003
0,8,hsa-mir-1227,-0.004472313621502816
0,8,hsa-mir-1228,-0.020639823424255622
0,8,hsa-mir-1229,0.010642764993288305
0,8,hsa-mir-1231,0.002986259115535017
0,8,hsa-mir-1234,-0.03956018771645206
0,8,hsa-mir-1236,-0.011878480855337138
0,8,hsa-mir-1237,0.011854401279384077
0,8,hsa-mir-1238,0.018222014423409753
0,8,hsa-mir-124-1,-0.0006395898061811415
0,8,hsa-mir-124-2,-0.018233163278530858
0,8,hsa-mir-124-3,-0.0018335084039800952
0,8,hsa-mir-1243,-0.008000995451441041
0,8,hsa-mir-1245a,-0.007335807298416125
0,8,hsa-mir-1245b,0.0062166973413128775
0,8,hsa-mir-1246,-0.0020193695454095596
0,8,hsa-mir-1247,0.004069184138699812
0,8,hsa-mir-1248,0.0011306112434840742
0,8,hsa-mir-1249,0.0009419078963134998
0,8,hsa-mir-1250,-0.003003043003064377
0,8,hsa-mir-1251,-0.01865144118345673
0,8,hsa-mir-1252,0.01673786155056368
0,8,hsa-mir-1254-1,-0.0038615626348948644
0,8,hsa-mir-1254-2,0.005166929907963863
0,8,hsa-mir-1255a,-0.023662454298983726
0,8,hsa-mir-1256,0.004568015236878671
0,8,hsa-mir-1257,0.0010506918238675225
0,8,hsa-mir-1258,-0.007137954524814033
0,8,hsa-mir-1260b,0.00601932831998139
0,8,hsa-mir-1262,-0.002983920063303391
0,8,hsa-mir-1265,-0.014981549898847146
0,8,hsa-mir-1269a,-0.007450287046225618
0,8,hsa-mir-1269b,0.021157881461783445
0,8,hsa-mir-1270,-0.005636747188053475
0,8,hsa-mir-1271,-0.011526602307215519
0,8,hsa-mir-1273h,0.012558486165842235
0,8,hsa-mir-1275,-0.0011785234321763885
0,8,hsa-mir-1276,0.0070464985467300735
0,9,age_at_initial_pathologic_diagnosis,-0.001197624598943284
0,9,pathologic_stage_Stage I,-0.00028140743219410067
0,9,pathologic_stage_Stage IA,-0.000573261623212602
0,9,pathologic_stage_Stage IIA,0.0003502896124336985
0,9,pathologic_stage_Stage IIB,-0.0015585902762541082
0,9,pathologic_stage_Stage IIIA,-0.0013781778170960024
0,9,pathologic_stage_Stage IIIC,-8.325477014295757e-05
0,9,hsa-mir-1-1,0.010169816976123802
0,9,hsa-mir-1-2,0.01552209585568811
0,9,hsa-mir-105-1,0.0578654489124093
0,9,hsa-mir-105-2,-0.0007625795054376657
0,9,hsa-mir-1179,0.001322211713767621
0,9,hsa-mir-1181,-0.028098614344924274
0,9,hsa-mir-1185-1,0.01476552690634612
0,9,hsa-mir-1185-2,-0.009884675173136839
0,9,hsa-mir-1197,-0.010346079890850372
0,9,hsa-mir-122,-0.014454905568645798
0,9,hsa-mir-1224,0.0104663255739045
0,9,hsa-mir-1225,0.034991027252931704
0,9,hsa-mir-1226,0.00700353894250202
0,9,hsa-mir-1227,-0.0007667366961996197
0,9,hsa-mir-1228,-0.003890167093949991
0,9,hsa-mir-1229,0.0010313559777522967
0,9,hsa-mir-1231,-0.001750256427546326
0,9,hsa-mir-1234,0.000439361637068634
0,9,hsa-mir-1236,-0.005423020029045406
0,9,hsa-mir-1237,0.004100205834360764
0,9,hsa-mir-1238,-0.020557066583279385
0,9,hsa-mir-124-1,-0.001173120423106697
0,9,hsa-mir-124-2,0.01413498199993982
0,9,hsa-mir-124-3,0.00507104506683264
0,9,hsa-mir-1243,0.01769740240111612
0,9,hsa-mir-1245a,0.014221703807835303
0,9,hsa-mir-1245b,0.0015755606258215087
0,9,hsa-mir-1246,0.04091138393683437
0,9,hsa-mir-1247,9.105891090785172e-05
0,9,hsa-mir-1248,-0.010380118017550921
0,9,hsa-mir-1249,0.00017891385047189942
0,9,hsa-mir-1250,-0.013561351612322687
0,9,hsa-mir-1251,0.00014637114718493848
0,9,hsa-mir-1252,-0.03899316812939343
0,9,hsa-mir-1254-1,0.001126467212892665
0,9,hsa-mir-1254-2,0.009232741029244944
0,9,hsa-mir-1255a,0.05453993425005394
0,9,hsa-mir-1256,0.008199103377349266
0,9,hsa-mir-1257,-0.0038119973078139385
0,9,hsa-mir-1258,0.002888870285415393
0,9,hsa-mir-1260b,-0.014009847545176882
