model_id,sample_id,feature,shap_value
0,3,hsa-mir-1245b,-0.0009617761633077933
0,3,hsa-mir-1246,0.0003764368602145803
0,3,hsa-mir-1247,-0.0002803005650193956
0,3,hsa-mir-1248,-0.0003716978223248117
0,3,hsa-mir-1249,0.000450022589627811
0,3,hsa-mir-1250,-0.0023081824595631195
0,3,hsa-mir-1251,-0.002898968097977065
0,3,hsa-mir-1252,-0.00034544550444052564
0,3,hsa-mir-1254-1,-0.0018335837352961037
0,3,hsa-mir-1254-2,-0.00038902846126042236
0,3,hsa-mir-1255a,0.000576021011609269
0,3,hsa-mir-1256,-0.004288457725167613
0,3,hsa-mir-1257,0.002673928906045203
0,3,hsa-mir-1258,-0.0007530806204830373
0,3,hsa-mir-1260b,0.00032455523334778356
0,3,hsa-mir-1262,-0.0016063081949210729
0,3,hsa-mir-1265,-0.0038945030912787082
0,3,hsa-mir-1269a,0.0027373005109379033
0,3,hsa-mir-1269b,-0.0028233444603112624
0,3,hsa-mir-1270,-0.00016517424477357286
0,3,hsa-mir-1271,-0.006404064067613997
0,3,hsa-mir-1273h,-0.0005573651864740828
0,3,hsa-mir-1275,0.0003554926162939478
0,3,hsa-mir-1276,0.0008728522270619098
0,4,age_at_initial_pathologic_diagnosis,-0.00012425439135903157
0,4,pathologic_stage_Stage I,-3.5102200672554315e-05
0,4,pathologic_stage_Stage IA,-4.6099636965664106e-05
0,4,pathologic_stage_Stage IIA,0.00034148805956647267
0,4,pathologic_stage_Stage IIB,0.00011034710707008344
0,4,pathologic_stage_Stage IIIA,0.0009413012061850168
0,4,pathologic_stage_Stage IIIC,5.824640171340434e-05
0,4,hsa-mir-1-1,0.0023783253473811496
0,4,hsa-mir-1-2,0.0027029816513321455
0,4,hsa-mir-105-1,0.0006757910654617336
0,4,hsa-mir-105-2,-0.0012443028430204003
0,4,hsa-mir-1179,-0.0011669617444271018
0,4,hsa-mir-1181,-0.00027044106451751086
0,4,hsa-mir-1185-1,-0.0015552331653318425
0,4,hsa-mir-1185-2,0.005571094330056845
0,4,hsa-mir-1197,0.001379496535092622
0,4,hsa-mir-122,-0.0003808764397644773
0,4,hsa-mir-1224,0.0009774160933581119
0,4,hsa-mir-1225,-0.0011521021340769432
0,4,hsa-mir-1226,-0.008989717959510335
0,4,hsa-mir-1227,0.0010107856127840645
0,4,hsa-mir-1228,-0.0006553936395779455
0,4,hsa-mir-1229,-0.0005218030879676976
0,4,hsa-mir-1231,0.002144186892378381
0,4,hsa-mir-1234,-0.0003864286633353349
0,4,hsa-mir-1236,-0.003874714907856881
0,4,hsa-mir-1237,-2.6622347218547107e-05
0,4,hsa-mir-1238,0.0018854195953794612
0,4,hsa-mir-124-1,0.0003314033683190766
0,4,hsa-mir-124-2,-0.003429195302433853
0,4,hsa-mir-124-3,0.0004014896532967712
0,4,hsa-mir-1243,0.001958118583719268
0,4,hsa-mir-1245a,0.0019351505324613784
0,4,hsa-mir-1245b,0.0001383315307298126
0,4,hsa-mir-1246,0.0036178099385450347
0,4,hsa-mir-1247,0.00026416429052365635
0,4,hsa-mir-1248,-0.0001165031372643315
0,4,hsa-mir-1249,0.0002745719496465563
0,4,hsa-mir-1250,0.003264691823920194
0,4,hsa-mir-1251,-1.2165127015938615e-06
0,4,hsa-mir-1252,0.0003686530450684659
0,4,hsa-mir-1254-1,-0.00040829550518473143
0,4,hsa-mir-1254-2,0.0002029334871038449
0,4,hsa-mir-1255a,-0.0004957279726058455
0,4,hsa-mir-1256,0.0009547621368169128
0,4,hsa-mir-1257,-0.0004392184384500208
0,4,hsa-mir-1258,-0.002000860538112881
0,4,hsa-mir-1260b,0.001213896087285826
0,4,hsa-mir-1262,0.0006245802573559072
0,4,hsa-mir-1265,-0.005029256085562666
0,4,hsa-mir-1269a,-0.0005064695237853959
0,4,hsa-mir-1269b,-0.0048654473704100275
0,4,hsa-mir-1270,-0.00018758817538142543
0,4,hsa-mir-1271,-0.0006527688575209056
0,4,hsa-mir-1273h,-0.0006473788300538214
0,4,hsa-mir-1275,0.00020800647698297186
0,4,hsa-mir-1276,-0.0020664835701191386
0,5,age_at_initial_pathologic_diagnosis,-0.0002624584257368448
0,5,pathologic_stage_Stage I,8.735021783650155e-05
0,5,pathologic_stage_Stage IA,-4.6650321964989414e-05
0,5,pathologic_stage_Stage IIA,0.0005649297166746692
0,5,pathologic_stage_Stage IIB,-0.00010780245076603024
0,5,pathologic_stage_Stage IIIA,-7.4116382156717e-05
0,5,pathologic_stage_Stage IIIC,-0.0016870839178864117
0,5,hsa-mir-1-1,0.00830755209671801
0,5,hsa-mir-1-2,-0.002625162358064774
0,5,hsa-mir-105-1,-0.003165617554493778
0,5,hsa-mir-105-2,0.0006698198778253913
0,5,hsa-mir-1179,-0.003894683836449691
0,5,hsa-mir-1181,-0.00011729199886713908
0,5,hsa-mir-1185-1,0.0002638881400273064
0,5,hsa-mir-1185-2,0.0012055929838894754
0,5,hsa-mir-1197,-0.008461153614219848
0,5,hsa-mir-122,0.0005767263362744898
0,5,hsa-mir-1224,-0.005287665353413992
0,5,hsa-mir-1225,-0.0015440138837572906
0,5,hsa-mir-1226,0.0005316249772746157
0,5,hsa-mir-1227,0.00038232221633405174
0,5,hsa-mir-1228,-0.0004489735842207622
0,5,hsa-mir-1229,-0.0029624715992418536
0,5,hsa-mir-1231,-0.0013559886099687695
0,5,hsa-mir-1234,0.008162199303611924
0,5,hsa-mir-1236,0.008719821861748179
0,5,hsa-mir-1237,-0.0017547325577950174
0,5,hsa-mir-1238,0.017820581376317673
0,5,hsa-mir-124-1,-0.005864848541827771
0,5,hsa-mir-124-2,0.007663602175007695
0,5,hsa-mir-124-3,-0.0006275017410928338
0,5,hsa-mir-1243,-0.00034295219843847
0,5,hsa-mir-1245a,0.00024412688576784777
0,5,hsa-mir-1245b,0.0054679751612821
0,5,hsa-mir-1246,0.013764116538981725
0,5,hsa-mir-1247,0.001328425094237964
0,5,hsa-mir-1248,-0.0032771579278043587
0,5,hsa-mir-1249,0.00023118105154763024
0,5,hsa-mir-1250,0.005326397878700682
0,5,hsa-mir-1251,-0.0004853790043805275
0,5,hsa-mir-1252,-0.0013005694472010482
0,5,hsa-mir-1254-1,0.0005208354481992271
0,5,hsa-mir-1254-2,-0.0025267112255607997
0,5,hsa-mir-1255a,-0.00020037585487173558
0,5,hsa-mir-1256,0.0007624383593841036
0,5,hsa-mir-1257,0.002892243534997941
0,5,hsa-mir-1258,0.0017494883098522554
0,5,hsa-mir-1260b,0.002119597695056196
0,5,hsa-mir-1262,0.00010787627694444085
0,5,hsa-mir-1265,-0.0015430067732658415
0,5,hsa-mir-1269a,-0.0003239344062521777
0,5,hsa-mir-1269b,0.003913184435197432
0,5,hsa-mir-1270,-4.590210150682249e-06
0,5,hsa-mir-1271,-0.00031221073973865054
0,5,hsa-mir-1273h,0.0049030688419565175
0,5,hsa-mir-1275,-0.0030996298706904256
0,5,hsa-mir-1276,-0.0006553035781381535
0,6,age_at_initial_pathologic_diagnosis,0.00027692970460278506
0,6,pathologic_stage_Stage I,-7.05639075840736e-05
0,6,pathologic_stage_Stage IA,-2.7983370299011767e-05
0,6,pathologic_stage_Stage IIA,0.0005647868191590533
0,6,pathologic_stage_Stage IIB,2.960938716569217e-05
0,6,pathologic_stage_Stage IIIA,0.001554831114553963
0,6,pathologic_stage_Stage IIIC,2.1533257786359173e-05
0,6,hsa-mir-1-1,0.0039016299795954245
0,6,hsa-mir-1-2,0.0026371365868500486
0,6,hsa-mir-105-1,1.683575939561449e-05
0,6,hsa-mir-105-2,-0.00224052058099649
0,6,hsa-mir-1179,0.002450126105015123
0,6,hsa-mir-1181,0.002053910975633764
0,6,hsa-mir-1185-1,0.0004863208164809733
0,6,hsa-mir-1185-2,-0.0016130512505976018
0,6,hsa-mir-1197,0.0032421237222707996
0,6,hsa-mir-122,0.0011815134237718207
0,6,hsa-mir-1224,0.0017765470936283879
0,6,hsa-mir-1225,0.003645183450462507
0,6,hsa-mir-1226,-0.0011006337876943244
0,6,hsa-mir-1227,0.0008325089619822129
0,6,hsa-mir-1228,-0.0007845606495188347
0,6,hsa-mir-1229,0.002845429849863912
0,6,hsa-mir-1231,0.007277640530223129
0,6,hsa-mir-1234,-0.0008746916791854474
0,6,hsa-mir-1236,0.007872567595311061
0,6,hsa-mir-1237,0.001535069305539879
0,6,hsa-mir-1238,0.0006121579406910766
0,6,hsa-mir-124-1,-0.00410601208234847
0,6,hsa-mir-124-2,0.0013761348929717872
0,6,hsa-mir-124-3,-0.00017828993898286996
0,6,hsa-mir-1243,0.0011312305674129144
0,6,hsa-mir-1245a,0.0005430962337072217
0,6,hsa-mir-1245b,-0.0005640447420314656
0,6,hsa-mir-1246,0.0003158336461167558
0,6,hsa-mir-1247,-0.004193530159894622
0,6,hsa-mir-1248,-0.0011070200448666668
0,6,hsa-mir-1249,0.0003922629618381007
0,6,hsa-mir-1250,0.000381396564287245
0,6,hsa-mir-1251,-0.00030282451565420443
0,6,hsa-mir-1252,0.003947362273275318
0,6,hsa-mir-1254-1,0.0015118854245154284
0,6,hsa-mir-1254-2,-0.0007268368298028352
0,6,hsa-mir-1255a,0.00041722284067675637
0,6,hsa-mir-1256,0.0007641332182971145
0,6,hsa-mir-1257,-0.008174882267201741
0,6,hsa-mir-1258,0.0008311429397187969
0,6,hsa-mir-1260b,0.00047036070185590257
0,6,hsa-mir-1262,-0.002100398964896733
0,6,hsa-mir-1265,-0.0015973590742531317
0,6,hsa-mir-1269a,-9.716661485649884e-06
0,6,hsa-mir-1269b,-0.0071524456848232765
0,6,hsa-mir-1270,0.0010523428851243403
0,6,hsa-mir-1271,-0.0013455661660659608
0,6,hsa-mir-1273h,0.00234245509753857
0,6,hsa-mir-1275,-0.00246353460903532
0,6,hsa-mir-1276,0.001648290563451225
0,7,age_at_initial_pathologic_diagnosis,0.0005900709758866594
0,7,pathologic_stage_Stage I,-3.88750943238847e-05
0,7,pathologic_stage_Stage IA,-3.2806157250888645e-05
0,7,pathologic_stage_Stage IIA,0.0002717386972381064
0,7,pathologic_stage_Stage IIB,0.0015736362731149712
0,7,pathologic_stage_Stage IIIA,-0.00011324222519760951
0,7,pathologic_stage_Stage IIIC,7.079426537529798e-05
0,7,hsa-mir-1-1,-0.025357327113466874
0,7,hsa-mir-1-2,2.6625812862543836e-05
0,7,hsa-mir-105-1,0.001158014882199126
0,7,hsa-mir-105-2,-0.004605174043730665
0,7,hsa-mir-1179,-0.0018530973124489321
0,7,hsa-mir-1181,0.0001005916888140031
0,7,hsa-mir-1185-1,-0.0031168678750172815
0,7,hsa-mir-1185-2,0.001741892955552148
0,7,hsa-mir-1197,0.0028287849254621422
0,7,hsa-mir-122,0.0018853424284678677
0,7,hsa-mir-1224,-0.0004313407066915578
0,7,hsa-mir-1225,-0.0007168827473828683
0,7,hsa-mir-1226,-0.00031577761734592454
0,7,hsa-mir-1227,0.0002842438481027244
0,7,hsa-mir-1228,0.0007738067069904819
0,7,hsa-mir-1229,-0.0010033382630291225
0,7,hsa-mir-1231,0.0006149437569827065
0,7,hsa-mir-1234,-0.0011139770536987546
0,7,hsa-mir-1236,0.00018709290755020144
0,7,hsa-mir-1237,-0.0001400299404219668
0,7,hsa-mir-1238,0.0005442594640906332
0,7,hsa-mir-124-1,-0.0004114146428167221
0,7,hsa-mir-124-2,0.0024519837512582614
0,7,hsa-mir-124-3,-0.001719912497416505
0,7,hsa-mir-1243,-0.0008477359774313833
0,7,hsa-mir-1245a,0.0002354844133686047
0,7,hsa-mir-1245b,-0.0006870768405677946
0,7,hsa-mir-1246,-0.0010742511040366322
0,7,hsa-mir-1247,0.0017918038304107328
0,7,hsa-mir-1248,-0.0012860520722398705
0,7,hsa-mir-1249,-0.0012700668517058146
0,7,hsa-mir-1250,-0.002028015264418532
0,7,hsa-mir-1251,0.000489142187645966
0,7,hsa-mir-1252,-6.032649798386361e-05
0,7,hsa-mir-1254-1,0.0007657574561333625
0,7,hsa-mir-1254-2,0.0030805313290568227
0,7,hsa-mir-1255a,0.0012031116466743692
0,7,hsa-mir-1256,-0.0001243847691514907
0,7,hsa-mir-1257,0.001149097717527814
0,7,hsa-mir-1258,0.0005935921895559912
0,7,hsa-mir-1260b,0.0019275670307533372
0,7,hsa-mir-1262,-0.002973717065220578
0,7,hsa-mir-1265,0.0016452032254834098
0,7,hsa-mir-1269a,-0.000988965233791726
0,7,hsa-mir-1269b,0.00233505242194357
0,7,hsa-mir-1270,-0.00151814891328896
0,7,hsa-mir-1271,0.007791744373345494
0,7,hsa-mir-1273h,-0.00939106502538383
0,7,hsa-mir-1275,-0.0004395046468814065
0,7,hsa-mir-1276,-0.00031308825074316933
0,8,age_at_initial_pathologic_diagnosis,-0.0019120678294875864
0,8,pathologic_stage_Stage I,1.580476664003072e-05
0,8,pathologic_stage_Stage IA,-6.710467758239247e-05
0,8,pathologic_stage_Stage IIA,-0.0006145443655077542
0,8,pathologic_stage_Stage IIB,-0.00010906755544965564
0,8,pathologic_stage_Stage IIIA,-2.2608329782087822e-05
0,8,pathologic_stage_Stage IIIC,0.00012305991142056883
0,8,hsa-mir-1-1,-0.020006104282837986
0,8,hsa-mir-1-2,-0.0017944950259948347
0,8,hsa-mir-105-1,-0.0031343339989624687
0,8,hsa-mir-105-2,-0.0003431990324257175
0,8,hsa-mir-1179,0.0022636386604265226
0,8,hsa-mir-1181,0.0006673106088408388
0,8,hsa-mir-1185-1,0.006149897899243072
0,8,hsa-mir-1185-2,-0.0007691240456771538
0,8,hsa-mir-1197,-0.000723386788327382
0,8,hsa-mir-122,0.0005227871188759317
0,8,hsa-mir-1224,-0.00170400026277053
0,8,hsa-mir-1225,-0.0013730772290505226
0,8,hsa-mir-1226,-0.001462676791787682
0,8,hsa-mir-1227,-0.0012550229804267998
0,8,hsa-mir-1228,-0.006204585887244628
0,8,hsa-mir-1229,4.154921555460668e-05
0,8,hsa-mir-1231,-0.00240555206015919
0,8,hsa-mir-1234,0.0019257856670592145
0,8,hsa-mir-1236,0.003880617054793676
0,8,hsa-mir-1237,0.0005622512642092939
0,8,hsa-mir-1238,0.0014046241094256328
0,8,hsa-mir-124-1,-0.00010730545386090909
0,8,hsa-mir-124-2,-0.004587414679701021
0,8,hsa-mir-124-3,0.00041240658589980896
0,8,hsa-mir-1243,-6.571764912012956e-05
0,8,hsa-mir-1245a,0.0009792690101871457
0,8,hsa-mir-1245b,0.0006104979489980368
0,8,hsa-mir-1246,-6.13129395429058e-06
0,8,hsa-mir-1247,-0.00045466168126136896
0,8,hsa-mir-1248,-0.0018810989580741405
0,8,hsa-mir-1249,0.00026467418386796285
0,8,hsa-mir-1250,0.0009744505684995405
0,8,hsa-mir-1251,0.0046562239978914875
0,8,hsa-mir-1252,-0.002140978715383446
0,8,hsa-mir-1254-1,0.0003516271778012166
0,8,hsa-mir-1254-2,0.00040917140836775536
0,8,hsa-mir-1255a,-0.0007308898176033147
0,8,hsa-mir-1256,-0.0005750538301776448
0,8,hsa-mir-1257,0.0003854753793206979
0,8,hsa-mir-1258,0.0012654809099505997
0,8,hsa-mir-1260b,-0.0007957609315563201
0,8,hsa-mir-1262,0.002180317369032031
0,8,hsa-mir-1265,-0.004899375152448041
0,8,hsa-mir-1269a,0.00027454538399812026
0,8,hsa-mir-1269b,0.0037615891117689293
0,8,hsa-mir-1270,-5.465516403696031e-05
0,8,hsa-mir-1271,0.0022058256291356154
0,8,hsa-mir-1273h,0.0026217231714405964
0,8,hsa-mir-1275,-0.0010241573405688038
0,8,hsa-mir-1276,-0.0005865885039528908
0,9,age_at_initial_pathologic_diagnosis,-0.0006528704650872353
0,9,pathologic_stage_Stage I,-4.696398192209017e-05
0,9,pathologic_stage_Stage IA,-2.50974936534476e-05
0,9,pathologic_stage_Stage IIA,8.163747228081774e-05
0,9,pathologic_stage_Stage IIB,0.00015341451563870124
0,9,pathologic_stage_Stage IIIA,-4.641572450054809e-05
0,9,pathologic_stage_Stage IIIC,9.879841847578064e-05
0,9,hsa-mir-1-1,0.0018814322914247105
0,9,hsa-mir-1-2,-0.004034667388485443
0,9,hsa-mir-105-1,-0.0017711205879400575
0,9,hsa-mir-105-2,-0.00473029470395405
0,9,hsa-mir-1179,2.2663371080490473e-05
0,9,hsa-mir-1181,0.0011108143354561627
0,9,hsa-mir-1185-1,0.002710490623667264
0,9,hsa-mir-1185-2,0.0003203171424139821
0,9,hsa-mir-1197,0.011461326115186594
0,9,hsa-mir-122,0.0016616882577582153
0,9,hsa-mir-1224,0.0034804567124319236
0,9,hsa-mir-1225,0.00039433641427099057
0,9,hsa-mir-1226,-7.518603001500854e-05
0,9,hsa-mir-1227,-0.0008270225449273793
0,9,hsa-mir-1228,0.000732965971120981
0,9,hsa-mir-1229,-0.00024871575814317584
0,9,hsa-mir-1231,-0.0010501709747978252
0,9,hsa-mir-1234,0.004253781427692827
0,9,hsa-mir-1236,0.0033134997496156787
0,9,hsa-mir-1237,-0.0026618812696675696
0,9,hsa-mir-1238,-0.0034085794458672634
0,9,hsa-mir-124-1,-0.00019296981446002015
0,9,hsa-mir-124-2,-0.0070112982944972695
0,9,hsa-mir-124-3,0.0037781117920499406
0,9,hsa-mir-1243,-0.0038260262725054468
0,9,hsa-mir-1245a,0.001595470243584126
0,9,hsa-mir-1245b,-0.0003995196870424411
0,9,hsa-mir-1246,-0.002089493096245046
